Date,Location,MaxTemp,MinTemp,Precipitation,WindSpeed,WeatherCondition
2023-03-23,San Jose,-5.0,-5.4,36.7,32.5,Rainy
2023-03-24,New York,27.8,-12.2,0.0,1.3,Windy
2023-03-24,Los Angeles,21.3,-7.1,0.0,10.6,Cloudy
2023-03-24,Chicago,10.2,-11.3,75.5,59.6,Snowy
2023-03-24,Houston,27.1,-7.1,42.9,59.5,Rainy
2023-03-24,Phoenix,36.8,-11.0,0.0,25.8,Windy
2023-03-24,Philadelphia,35.6,22.7,32.4,56.9,Cloudy
2023-03-24,San Antonio,33.8,1.3,46.9,57.5,Snowy
2023-03-24,San Diego,20.3,1.3,4.8,13.0,Sunny
2023-03-24,Dallas,41.1,2.0,0.0,43.1,Sunny
2023-03-24,San Jose,32.9,21.6,0.0,1.2,Windy
2023-03-25,New York,9.3,-3.1,3.5,57.6,Sunny
2023-03-25,Los Angeles,2.6,-1.1,0.0,27.6,Cloudy
2023-03-25,Chicago,41.1,10.4,28.7,23.9,Sunny
2023-03-25,Houston,-6.9,-10.1,0.0,18.3,Windy
2023-03-25,Phoenix,4.2,-0.0,0.0,24.3,Cloudy
2023-03-25,Philadelphia,20.6,5.0,0.0,47.6,Snowy
2023-03-25,San Antonio,31.0,-2.6,0.0,57.1,Snowy
2023-03-25,San Diego,5.3,0.8,0.0,43.0,Windy
2023-03-25,Dallas,33.9,17.3,0.0,28.0,Rainy
2023-03-25,San Jose,4.0,-10.8,0.0,56.8,Snowy
2023-03-26,New York,38.2,19.8,99.8,3.3,Cloudy
2023-03-26,Los Angeles,13.4,-11.2,0.0,49.1,Rainy
2023-03-26,Chicago,9.8,7.5,0.0,34.9,Snowy
2023-03-26,Houston,0.2,-0.6,41.8,45.3,Snowy
2023-03-26,Phoenix,6.1,-7.3,0.0,27.7,Windy
2023-03-26,Philadelphia,13.1,8.1,34.7,8.7,Windy
2023-03-26,San Antonio,6.2,-3.6,0.0,37.4,Rainy
2023-03-26,San Diego,5.2,-11.6,0.0,5.3,Windy
2023-03-26,Dallas,17.5,-6.7,0.0,39.1,Windy
2023-03-26,San Jose,40.2,-6.9,0.0,43.9,Snowy
2023-03-27,New York,22.4,-2.1,0.0,57.1,Cloudy
2023-03-27,Los Angeles,-1.4,-14.6,0.0,39.3,Sunny
2023-03-27,Chicago,16.0,-14.4,0.0,16.4,Windy
2023-03-27,Houston,31.2,11.8,99.9,3.4,Cloudy
2023-03-27,Phoenix,43.7,-8.2,77.4,46.4,Snowy
2023-03-27,Philadelphia,-4.8,-7.5,0.0,56.6,Cloudy
2023-03-27,San Antonio,9.6,-0.5,76.7,3.6,Windy
2023-03-27,San Diego,13.0,-7.6,57.5,12.5,Snowy
2023-03-27,Dallas,26.8,1.0,0.0,9.4,Windy
2023-03-27,San Jose,-8.7,-11.2,0.0,19.8,Cloudy
2023-03-28,New York,-6.8,-8.0,0.0,48.6,Windy
2023-03-28,Los Angeles,-5.1,-13.5,71.8,41.3,Sunny
2023-03-28,Chicago,-1.1,-14.1,61.3,44.8,Rainy
2023-03-28,Houston,40.1,6.8,0.0,14.5,Rainy
2023-03-28,Phoenix,6.2,-4.6,16.2,53.5,Cloudy
2023-03-28,Philadelphia,14.9,7.6,0.0,4.3,Sunny
2023-03-28,San Antonio,19.5,17.7,0.0,32.2,Rainy
2023-03-28,San Diego,9.9,4.9,0.0,38.7,Cloudy
2023-03-28,Dallas,38.3,24.7,12.0,20.7,Cloudy
2023-03-28,San Jose,35.1,6.3,0.0,6.2,Rainy
2023-03-29,New York,-9.9,-12.6,0.0,17.9,Snowy
2023-03-29,Los Angeles,41.7,9.9,5.7,49.3,Snowy
2023-03-29,Chicago,6.4,-12.7,0.0,32.8,Sunny
2023-03-29,Houston,43.8,30.4,0.0,57.3,Sunny
2023-03-29,Phoenix,-9.6,-11.4,0.0,20.2,Windy
2023-03-29,Philadelphia,18.0,6.2,0.0,39.8,Windy
2023-03-29,San Antonio,31.5,20.1,79.6,16.7,Sunny
2023-03-29,San Diego,31.7,-10.7,98.4,4.9,Snowy
2023-03-29,Dallas,31.0,-7.2,75.0,10.0,Sunny
2023-03-29,San Jose,11.8,2.0,92.6,25.1,Rainy
2023-03-30,New York,13.8,-6.9,14.4,5.6,Rainy
2023-03-30,Los Angeles,3.9,-8.2,0.0,7.0,Rainy
2023-03-30,Chicago,24.0,20.5,0.0,27.3,Windy
2023-03-30,Houston,25.4,22.5,0.0,32.3,Snowy
2023-03-30,Phoenix,27.0,6.7,0.0,55.4,Windy
2023-03-30,Philadelphia,41.8,33.2,0.0,22.5,Snowy
2023-03-30,San Antonio,26.8,25.9,29.1,46.8,Snowy
2023-03-30,San Diego,28.8,25.0,20.8,53.3,Cloudy
2023-03-30,Dallas,25.2,10.7,0.0,31.0,Sunny
2023-03-30,San Jose,23.8,-14.0,17.3,22.5,Snowy
2023-03-31,New York,3.2,-3.9,0.0,11.4,Sunny
2023-03-31,Los Angeles,43.5,18.3,1.5,54.3,Windy
2023-03-31,Chicago,0.6,-3.9,0.0,27.7,Windy
2023-03-31,Houston,-5.6,-10.3,0.0,26.5,Windy
2023-03-31,Phoenix,13.0,-6.3,0.0,50.5,Snowy
2023-03-31,Philadelphia,39.7,5.2,0.0,50.7,Snowy
2023-03-31,San Antonio,20.0,7.6,9.0,12.8,Rainy
2023-03-31,San Diego,36.7,-1.3,0.0,13.0,Snowy
2023-03-31,Dallas,13.4,12.4,0.0,47.6,Rainy
2023-03-31,San Jose,-6.1,-14.1,0.0,49.4,Sunny
2023-04-01,New York,3.7,-5.3,0.0,27.3,Rainy
2023-04-01,Los Angeles,15.0,-7.5,0.0,17.0,Sunny
2023-04-01,Chicago,24.9,16.2,0.0,50.5,Snowy
2023-04-01,Houston,-2.9,-8.5,77.1,7.7,Cloudy
2023-04-01,Phoenix,43.0,-11.4,0.0,52.4,Windy
2023-04-01,Philadelphia,14.2,-4.8,0.0,0.3,Snowy
2023-04-01,San Antonio,-0.2,-1.2,0.0,33.6,Windy
2023-04-01,San Diego,27.5,-6.0,0.0,27.9,Cloudy
2023-04-01,Dallas,5.3,-12.0,0.0,31.4,Snowy
2023-04-01,San Jose,12.9,12.3,0.0,44.9,Windy
2023-04-02,New York,9.3,-12.0,0.0,20.4,Snowy
2023-04-02,Los Angeles,-7.4,-12.5,0.0,3.8,Cloudy
2023-04-02,Chicago,-8.6,-10.5,0.0,10.6,Windy
2023-04-02,Houston,18.5,-0.1,0.0,44.9,Windy
2023-04-02,Phoenix,34.1,-12.0,0.0,13.4,Windy
2023-04-02,Philadelphia,12.0,10.1,20.0,33.7,Sunny
2023-04-02,San Antonio,31.8,4.8,0.0,43.9,Rainy
2023-04-02,San Diego,20.4,10.1,0.0,39.8,Cloudy
2023-04-02,Dallas,33.7,30.9,0.0,14.4,Rainy
2023-04-02,San Jose,12.3,-9.9,81.8,2.9,Rainy
2023-04-03,New York,29.9,9.5,0.0,21.1,Sunny
2023-04-03,Los Angeles,-7.3,-12.2,38.7,44.1,Cloudy
2023-04-03,Chicago,19.2,19.2,0.0,37.5,Cloudy
2023-04-03,Houston,-0.4,-9.1,0.0,41.0,Cloudy
2023-04-03,Phoenix,10.6,-2.4,0.0,35.9,Windy
2023-04-03,Philadelphia,41.1,24.3,0.0,20.6,Cloudy
2023-04-03,San Antonio,15.6,-0.8,0.0,54.9,Sunny
2023-04-03,San Diego,21.4,-10.0,0.0,45.8,Windy
2023-04-03,Dallas,6.4,0.1,0.0,30.4,Snowy
2023-04-03,San Jose,14.8,4.0,4.6,52.5,Snowy
2023-04-04,New York,1.9,1.8,31.6,8.4,Cloudy
2023-04-04,Los Angeles,36.5,-13.3,0.0,8.2,Cloudy
2023-04-04,Chicago,-9.7,-12.9,0.0,37.9,Windy
2023-04-04,Houston,34.7,16.2,0.0,54.6,Sunny
2023-04-04,Phoenix,13.3,6.6,0.0,45.0,Cloudy
2023-04-04,Philadelphia,41.1,15.7,0.0,22.0,Rainy
2023-04-04,San Antonio,24.6,-0.1,26.5,18.4,Windy
2023-04-04,San Diego,29.9,-13.7,0.0,51.5,Sunny
2023-04-04,Dallas,1.2,-8.0,0.0,30.7,Rainy
2023-04-04,San Jose,2.1,-9.1,0.0,19.0,Rainy
2023-04-05,New York,7.9,-10.3,69.7,50.9,Snowy
2023-04-05,Los Angeles,-3.5,-13.3,58.3,49.6,Snowy
2023-04-05,Chicago,20.0,11.6,0.0,43.6,Cloudy
2023-04-05,Houston,-9.9,-14.8,97.7,38.5,Windy
2023-04-05,Phoenix,12.1,-5.2,0.0,38.5,Windy
2023-04-05,Philadelphia,20.6,-11.6,0.0,1.4,Cloudy
2023-04-05,San Antonio,31.7,4.8,0.0,28.1,Rainy
2023-04-05,San Diego,-8.3,-11.2,5.1,57.1,Rainy
2023-04-05,Dallas,41.3,15.0,0.0,11.8,Sunny
2023-04-05,San Jose,38.4,17.0,0.0,21.5,Rainy
2023-04-06,New York,-5.0,-8.0,0.0,29.9,Snowy
2023-04-06,Los Angeles,30.0,11.7,0.0,34.4,Sunny
2023-04-06,Chicago,1.5,-12.6,0.0,33.8,Cloudy
2023-04-06,Houston,-3.1,-5.3,0.0,30.0,Sunny
2023-04-06,Phoenix,23.8,-7.2,0.0,45.5,Sunny
2023-04-06,Philadelphia,15.8,-10.2,52.7,2.5,Windy
2023-04-06,San Antonio,24.7,-2.3,0.0,29.4,Rainy
2023-04-06,San Diego,34.5,10.0,0.0,22.2,Cloudy
2023-04-06,Dallas,14.7,-6.5,0.0,7.1,Rainy
2023-04-06,San Jose,-4.3,-5.9,27.6,35.4,Rainy
2023-04-07,New York,2.3,-14.4,0.0,15.9,Cloudy
2023-04-07,Los Angeles,16.2,8.8,0.0,17.6,Sunny
2023-04-07,Chicago,25.1,-14.5,92.7,37.1,Windy
2023-04-07,Houston,23.1,-3.1,0.0,49.7,Snowy
2023-04-07,Phoenix,23.7,-2.9,0.0,0.7,Cloudy
2023-04-07,Philadelphia,5.6,-14.7,0.0,11.0,Cloudy
2023-04-07,San Antonio,31.5,20.0,0.0,12.1,Sunny
2023-04-07,San Diego,17.8,-1.2,72.3,24.1,Sunny
2023-04-07,Dallas,5.0,-4.2,0.0,18.9,Cloudy
2023-04-07,San Jose,4.2,-14.6,0.0,38.8,Rainy
2023-04-08,New York,2.1,-2.3,0.0,20.2,Rainy
2023-04-08,Los Angeles,-3.1,-3.4,0.0,26.5,Cloudy
2023-04-08,Chicago,-1.7,-11.8,0.0,25.1,Sunny
2023-04-08,Houston,1.1,-9.4,22.9,12.7,Rainy
2023-04-08,Phoenix,39.1,12.2,0.0,5.0,Rainy
2023-04-08,Philadelphia,34.6,8.1,0.0,23.0,Windy
2023-04-08,San Antonio,20.7,17.1,43.0,4.0,Windy
2023-04-08,San Diego,-0.7,-2.1,0.0,3.0,Rainy
2023-04-08,Dallas,12.1,0.9,0.0,47.8,Sunny
2023-04-08,San Jose,41.9,35.0,97.8,40.3,Sunny
2023-04-09,New York,17.7,3.0,0.0,48.3,Cloudy
2023-04-09,Los Angeles,36.7,27.8,0.0,16.2,Windy
2023-04-09,Chicago,28.8,17.0,0.0,0.4,Sunny
2023-04-09,Houston,38.8,25.5,0.0,6.9,Windy
2023-04-09,Phoenix,24.5,-13.7,0.0,0.4,Snowy
2023-04-09,Philadelphia,28.6,4.3,76.3,5.4,Rainy
2023-04-09,San Antonio,24.8,20.4,0.0,51.8,Snowy
2023-04-09,San Diego,-7.7,-14.9,0.0,59.4,Sunny
2023-04-09,Dallas,44.1,15.4,0.0,26.7,Rainy
2023-04-09,San Jose,37.4,24.1,0.0,14.5,Cloudy
2023-04-10,New York,14.2,4.1,0.0,24.1,Rainy
2023-04-10,Los Angeles,18.1,0.9,0.0,37.1,Rainy
2023-04-10,Chicago,23.1,-0.2,0.0,37.4,Sunny
2023-04-10,Houston,-1.2,-3.5,16.2,12.3,Sunny
2023-04-10,Phoenix,44.1,-7.9,0.0,49.8,Cloudy
2023-04-10,Philadelphia,3.9,-10.2,76.7,11.7,Sunny
2023-04-10,San Antonio,23.7,8.6,45.4,39.3,Snowy
2023-04-10,San Diego,14.1,5.8,0.0,6.8,Snowy
2023-04-10,Dallas,33.2,11.6,0.0,37.4,Snowy
2023-04-10,San Jose,21.4,-1.9,4.3,52.0,Cloudy
2023-04-11,New York,10.6,-5.5,0.0,26.0,Windy
2023-04-11,Los Angeles,4.9,-9.6,0.0,5.6,Rainy
2023-04-11,Chicago,40.4,-1.8,0.0,29.0,Cloudy
2023-04-11,Houston,13.6,-12.0,90.0,31.4,Snowy
2023-04-11,Phoenix,26.9,9.9,0.0,31.2,Cloudy
2023-04-11,Philadelphia,17.8,-1.6,0.0,2.9,Rainy
2023-04-11,San Antonio,11.4,-10.1,0.0,40.4,Windy
2023-04-11,San Diego,-8.9,-14.0,18.5,59.1,Rainy
2023-04-11,Dallas,37.3,36.6,0.0,10.0,Snowy
2023-04-11,San Jose,7.7,-8.7,0.0,42.6,Cloudy
2023-04-12,New York,-9.8,-10.8,33.1,28.4,Rainy
2023-04-12,Los Angeles,36.8,28.3,0.0,3.7,Snowy
2023-04-12,Chicago,25.7,6.3,0.0,19.1,Rainy
2023-04-12,Houston,32.7,-8.1,23.6,0.5,Sunny
2023-04-12,Phoenix,16.3,8.8,0.0,12.4,Snowy
2023-04-12,Philadelphia,31.0,-7.8,0.0,17.6,Cloudy
2023-04-12,San Antonio,40.2,22.6,0.0,21.8,Snowy
2023-04-12,San Diego,16.7,7.3,0.0,43.1,Windy
2023-04-12,Dallas,11.4,-3.8,0.0,30.6,Sunny
2023-04-12,San Jose,-8.3,-11.4,3.1,32.9,Windy
2023-04-13,New York,11.7,10.6,0.0,23.2,Cloudy
2023-04-13,Los Angeles,31.5,0.4,13.9,8.7,Rainy
2023-04-13,Chicago,33.9,23.4,99.1,2.9,Cloudy
2023-04-13,Houston,12.0,10.6,0.0,50.2,Snowy
2023-04-13,Phoenix,10.1,-0.5,7.0,50.5,Sunny
2023-04-13,Philadelphia,44.9,10.8,0.0,51.8,Sunny
2023-04-13,San Antonio,9.4,2.8,0.0,39.1,Rainy
2023-04-13,San Diego,32.8,13.2,6.3,26.8,Sunny
2023-04-13,Dallas,35.1,6.6,0.0,1.6,Sunny
2023-04-13,San Jose,12.9,-15.0,36.2,55.0,Rainy
2023-04-14,New York,25.0,-2.9,0.0,36.5,Windy
2023-04-14,Los Angeles,-4.1,-12.7,47.9,6.6,Rainy
2023-04-14,Chicago,39.5,0.0,0.0,31.3,Rainy
2023-04-14,Houston,34.1,10.2,0.0,54.9,Sunny
2023-04-14,Phoenix,13.9,-3.5,0.0,33.2,Sunny
2023-04-14,Philadelphia,29.2,-0.9,0.0,58.5,Snowy
2023-04-14,San Antonio,0.1,-6.1,0.0,45.0,Cloudy
2023-04-14,San Diego,34.6,25.7,0.0,34.9,Cloudy
2023-04-14,Dallas,32.8,0.7,0.0,14.6,Cloudy
2023-04-14,San Jose,5.1,-6.3,0.0,49.2,Cloudy
2023-04-15,New York,44.2,-9.3,93.9,30.3,Sunny
2023-04-15,Los Angeles,10.9,-5.8,0.0,1.2,Sunny
2023-04-15,Chicago,5.0,-13.8,0.0,31.9,Rainy
2023-04-15,Houston,5.5,-14.1,0.0,25.1,Sunny
2023-04-15,Phoenix,15.1,3.9,0.0,35.4,Sunny
2023-04-15,Philadelphia,20.8,-5.0,0.0,56.8,Windy
2023-04-15,San Antonio,-3.0,-7.1,0.0,28.2,Rainy
2023-04-15,San Diego,-4.9,-12.7,0.0,19.2,Windy
2023-04-15,Dallas,32.4,31.2,0.0,43.6,Sunny
2023-04-15,San Jose,13.7,6.7,54.0,48.2,Cloudy
2023-04-16,New York,11.7,-10.0,24.9,17.5,Snowy
2023-04-16,Los Angeles,34.7,16.9,0.0,50.8,Windy
2023-04-16,Chicago,37.1,-7.8,0.0,26.2,Windy
2023-04-16,Houston,28.8,14.8,0.0,16.0,Snowy
2023-04-16,Phoenix,25.1,16.3,0.0,53.2,Windy
2023-04-16,Philadelphia,15.8,-6.5,0.0,22.1,Sunny
2023-04-16,San Antonio,14.2,6.2,0.0,27.0,Rainy
2023-04-16,San Diego,42.2,12.1,2.9,8.6,Windy
2023-04-16,Dallas,17.7,-9.7,0.0,16.5,Sunny
2023-04-16,San Jose,14.4,-7.2,0.0,4.4,Rainy
2023-04-17,New York,3.3,-9.7,0.0,0.6,Snowy
2023-04-17,Los Angeles,14.1,11.3,0.0,2.3,Sunny
2023-04-17,Chicago,13.4,9.2,0.0,34.5,Rainy
2023-04-17,Houston,44.9,-3.6,67.2,45.6,Snowy
2023-04-17,Phoenix,-6.2,-9.5,85.1,44.2,Windy
2023-04-17,Philadelphia,21.9,-13.6,0.0,27.5,Sunny
2023-04-17,San Antonio,39.9,37.4,0.0,3.4,Rainy
2023-04-17,San Diego,24.4,1.7,0.0,38.6,Windy
2023-04-17,Dallas,39.0,2.0,26.2,8.9,Snowy
2023-04-17,San Jose,28.5,2.9,85.1,21.7,Sunny
2023-04-18,New York,14.1,10.1,52.1,52.4,Rainy
2023-04-18,Los Angeles,29.9,17.3,0.0,44.6,Rainy
2023-04-18,Chicago,9.1,-6.1,0.0,37.1,Windy
2023-04-18,Houston,35.6,14.7,0.0,5.5,Sunny
2023-04-18,Phoenix,11.9,-10.9,0.0,27.4,Cloudy
2023-04-18,Philadelphia,-9.3,-14.8,0.0,45.4,Rainy
2023-04-18,San Antonio,2.7,2.1,79.6,11.5,Windy
2023-04-18,San Diego,7.2,1.3,83.7,37.8,Cloudy
2023-04-18,Dallas,-0.2,-10.5,0.0,55.3,Windy
2023-04-18,San Jose,-4.4,-4.6,0.0,46.3,Snowy
2023-04-19,New York,10.7,-6.2,0.0,6.3,Cloudy
2023-04-19,Los Angeles,-5.7,-6.1,9.0,3.4,Snowy
2023-04-19,Chicago,-5.1,-11.1,0.0,2.3,Rainy
2023-04-19,Houston,-4.6,-14.8,40.7,58.2,Windy
2023-04-19,Phoenix,19.7,17.2,78.5,46.3,Windy
2023-04-19,Philadelphia,-5.2,-12.1,0.0,29.8,Cloudy
2023-04-19,San Antonio,13.8,3.2,0.0,8.6,Cloudy
2023-04-19,San Diego,44.2,23.3,1.3,21.4,Snowy
2023-04-19,Dallas,39.4,10.2,30.4,37.7,Sunny
2023-04-19,San Jose,12.0,-11.1,0.0,56.6,Rainy
2023-04-20,New York,9.2,-10.1,92.7,23.2,Snowy
2023-04-20,Los Angeles,13.2,-5.9,0.0,14.8,Rainy
2023-04-20,Chicago,28.3,7.7,0.0,4.6,Windy
2023-04-20,Houston,21.7,15.4,0.0,6.7,Rainy
2023-04-20,Phoenix,44.3,11.5,24.8,7.2,Windy
2023-04-20,Philadelphia,2.9,-4.5,0.0,4.1,Cloudy
2023-04-20,San Antonio,34.3,11.8,0.0,51.0,Snowy
2023-04-20,San Diego,31.5,-1.2,0.0,31.2,Snowy
2023-04-20,Dallas,17.0,8.6,0.0,18.2,Cloudy
2023-04-20,San Jose,-0.1,-11.0,50.1,21.1,Snowy
2023-04-21,New York,-2.2,-10.6,0.0,44.9,Rainy
2023-04-21,Los Angeles,31.0,17.8,0.0,41.1,Sunny
2023-04-21,Chicago,2.5,-1.6,0.0,36.5,Windy
2023-04-21,Houston,1.4,-13.4,0.0,48.9,Cloudy
2023-04-21,Phoenix,15.5,13.7,74.8,5.6,Windy
2023-04-21,Philadelphia,15.8,-5.8,0.0,21.5,Sunny
2023-04-21,San Antonio,-0.8,-4.3,0.0,4.4,Rainy
2023-04-21,San Diego,-9.7,-12.2,49.9,7.6,Snowy
2023-04-21,Dallas,-4.3,-5.2,0.0,37.2,Rainy
2023-04-21,San Jose,36.3,28.5,0.0,2.0,Cloudy
2023-04-22,New York,-8.1,-14.9,21.5,8.4,Snowy
2023-04-22,Los Angeles,44.5,14.3,0.0,11.2,Cloudy
2023-04-22,Chicago,19.8,12.5,0.0,59.6,Rainy
2023-04-22,Houston,42.6,27.7,83.5,45.2,Cloudy
2023-04-22,Phoenix,-7.3,-8.6,0.0,12.3,Sunny
2023-04-22,Philadelphia,12.6,11.8,0.0,15.2,Windy
2023-04-22,San Antonio,2.7,-12.5,0.0,8.0,Cloudy
2023-04-22,San Diego,-5.5,-6.9,0.0,47.6,Rainy
2023-04-22,Dallas,17.0,9.3,30.5,59.1,Rainy
2023-04-22,San Jose,6.8,-10.8,0.0,16.9,Windy
2023-04-23,New York,-4.9,-8.0,0.0,59.5,Sunny
2023-04-23,Los Angeles,37.5,-6.8,0.0,24.0,Sunny
2023-04-23,Chicago,12.9,-6.7,0.0,52.3,Rainy
2023-04-23,Houston,-1.2,-3.9,0.0,41.5,Rainy
2023-04-23,Phoenix,14.6,12.2,0.0,15.6,Sunny
2023-04-23,Philadelphia,4.5,-2.8,0.0,54.1,Sunny
2023-04-23,San Antonio,28.7,-12.5,0.0,14.5,Cloudy
2023-04-23,San Diego,7.1,1.1,0.0,10.4,Sunny
2023-04-23,Dallas,21.4,21.4,84.3,23.6,Cloudy
2023-04-23,San Jose,24.8,4.1,0.0,24.2,Cloudy
2023-04-24,New York,10.5,-0.8,70.0,53.8,Windy
2023-04-24,Los Angeles,14.4,-0.1,0.0,34.0,Rainy
2023-04-24,Chicago,-0.5,-1.3,66.2,31.4,Sunny
2023-04-24,Houston,38.9,15.5,0.0,42.5,Windy
2023-04-24,Phoenix,42.5,13.4,0.0,3.3,Sunny
2023-04-24,Philadelphia,-7.9,-12.1,93.6,5.3,Windy
2023-04-24,San Antonio,-9.0,-9.2,54.9,34.5,Sunny
2023-04-24,San Diego,4.7,4.0,78.1,59.5,Windy
2023-04-24,Dallas,9.4,-0.3,0.0,30.0,Cloudy
2023-04-24,San Jose,-8.4,-10.9,70.7,15.5,Snowy
2023-04-25,New York,31.2,8.6,0.0,2.4,Snowy
2023-04-25,Los Angeles,41.0,32.3,47.8,33.3,Snowy
2023-04-25,Chicago,38.9,24.8,33.4,34.9,Snowy
2023-04-25,Houston,27.0,6.9,1.8,31.9,Cloudy
2023-04-25,Phoenix,17.4,-5.6,0.0,8.6,Rainy
2023-04-25,Philadelphia,23.5,-0.2,73.0,38.0,Windy
2023-04-25,San Antonio,2.9,-8.9,49.2,8.9,Snowy
2023-04-25,San Diego,40.8,28.2,0.0,27.6,Cloudy
2023-04-25,Dallas,0.8,-4.9,58.3,4.2,Snowy
2023-04-25,San Jose,7.7,-10.2,80.7,15.1,Sunny
2023-04-26,New York,3.7,-6.1,0.0,14.4,Sunny
2023-04-26,Los Angeles,-0.6,-1.1,0.0,5.8,Windy
2023-04-26,Chicago,-3.6,-9.3,0.0,57.8,Windy
2023-04-26,Houston,23.8,16.8,57.6,35.2,Cloudy
2023-04-26,Phoenix,-1.1,-4.7,67.3,39.4,Windy
2023-04-26,Philadelphia,40.7,3.7,42.6,41.1,Rainy
2023-04-26,San Antonio,-8.3,-8.3,33.8,51.1,Sunny
2023-04-26,San Diego,0.5,-14.7,0.0,46.5,Cloudy
2023-04-26,Dallas,33.0,-10.1,0.0,55.4,Sunny
2023-04-26,San Jose,30.4,13.7,0.0,16.9,Cloudy
2023-04-27,New York,9.1,-13.7,0.0,34.7,Snowy
2023-04-27,Los Angeles,34.6,-2.7,0.0,26.9,Sunny
2023-04-27,Chicago,35.8,13.0,0.0,3.2,Rainy
2023-04-27,Houston,26.4,-4.2,23.6,45.9,Cloudy
2023-04-27,Phoenix,2.9,-3.9,83.0,49.1,Windy
2023-04-27,Philadelphia,34.8,-12.9,0.0,23.6,Sunny
2023-04-27,San Antonio,30.0,5.0,0.0,22.2,Rainy
2023-04-27,San Diego,24.2,24.2,0.0,45.9,Windy
2023-04-27,Dallas,23.0,-1.2,0.0,1.0,Cloudy
2023-04-27,San Jose,24.4,2.5,83.5,46.0,Sunny
2023-04-28,New York,10.3,7.7,1.2,4.6,Windy
2023-04-28,Los Angeles,19.2,-12.7,0.0,1.2,Snowy
2023-04-28,Chicago,2.3,-0.5,0.0,15.4,Cloudy
2023-04-28,Houston,12.1,5.5,0.0,33.6,Snowy
2023-04-28,Phoenix,12.6,2.7,0.0,46.1,Rainy
2023-04-28,Philadelphia,11.3,-1.9,0.0,27.8,Rainy
2023-04-28,San Antonio,10.7,9.1,0.0,35.7,Rainy
2023-04-28,San Diego,23.5,10.9,0.0,7.6,Cloudy
2023-04-28,Dallas,-9.9,-10.1,6.8,9.6,Rainy
2023-04-28,San Jose,4.1,-4.4,0.0,0.6,Windy
2023-04-29,New York,-2.6,-10.8,0.0,8.1,Sunny
2023-04-29,Los Angeles,26.3,-0.3,41.0,48.2,Windy
2023-04-29,Chicago,30.2,20.6,86.5,30.6,Sunny
2023-04-29,Houston,32.9,29.6,8.7,48.0,Cloudy
2023-04-29,Phoenix,9.2,-0.7,0.0,32.9,Cloudy
2023-04-29,Philadelphia,15.6,-8.2,0.0,59.0,Snowy
2023-04-29,San Antonio,32.6,-3.7,0.0,2.6,Rainy
2023-04-29,San Diego,32.8,16.5,69.9,35.5,Snowy
2023-04-29,Dallas,22.1,20.6,0.0,28.9,Snowy
2023-04-29,San Jose,10.9,-14.1,0.0,47.3,Sunny
2023-04-30,New York,26.0,-0.1,3.1,37.4,Rainy
2023-04-30,Los Angeles,36.2,20.4,0.0,6.5,Windy
2023-04-30,Chicago,34.9,12.5,0.0,12.4,Rainy
2023-04-30,Houston,3.8,-13.4,0.0,13.7,Sunny
2023-04-30,Phoenix,23.0,20.3,65.7,28.4,Rainy
2023-04-30,Philadelphia,20.7,-11.6,0.0,57.5,Sunny
2023-04-30,San Antonio,12.7,1.7,0.0,46.5,Snowy
2023-04-30,San Diego,-9.0,-10.1,0.0,42.2,Cloudy
2023-04-30,Dallas,12.4,-13.7,0.0,50.5,Windy
2023-04-30,San Jose,-3.3,-6.6,0.0,43.4,Cloudy
2023-05-01,New York,6.9,4.4,0.0,44.9,Rainy
2023-05-01,Los Angeles,27.2,10.0,0.0,33.8,Windy
2023-05-01,Chicago,30.3,23.1,0.0,27.9,Rainy
2023-05-01,Houston,35.5,-12.9,0.0,44.5,Snowy
2023-05-01,Phoenix,20.4,17.0,32.4,38.7,Cloudy
2023-05-01,Philadelphia,2.9,-3.7,70.5,23.3,Windy
2023-05-01,San Antonio,43.9,14.8,64.9,52.2,Rainy
2023-05-01,San Diego,32.7,28.4,0.0,37.0,Sunny
2023-05-01,Dallas,31.5,26.9,0.0,6.3,Cloudy
2023-05-01,San Jose,7.2,-14.1,0.0,0.7,Windy
2023-05-02,New York,39.5,19.2,0.0,9.0,Windy
2023-05-02,Los Angeles,26.2,6.8,0.0,37.0,Cloudy
2023-05-02,Chicago,-0.6,-2.9,0.0,53.1,Sunny
2023-05-02,Houston,37.1,34.1,0.0,27.5,Sunny
2023-05-02,Phoenix,13.5,11.6,0.0,11.6,Cloudy
2023-05-02,Philadelphia,39.9,35.2,0.0,56.2,Snowy
2023-05-02,San Antonio,-0.4,-2.5,51.7,41.4,Windy
2023-05-02,San Diego,25.5,-13.8,0.0,38.7,Windy
2023-05-02,Dallas,30.8,-9.6,0.0,22.1,Cloudy
2023-05-02,San Jose,39.3,33.0,0.0,43.2,Sunny
2023-05-03,New York,23.2,22.1,0.0,31.6,Rainy
2023-05-03,Los Angeles,5.0,3.2,0.0,49.1,Sunny
2023-05-03,Chicago,31.3,25.5,0.0,19.9,Rainy
2023-05-03,Houston,35.6,9.8,0.0,37.7,Snowy
2023-05-03,Phoenix,-7.6,-12.0,0.0,41.5,Snowy
2023-05-03,Philadelphia,-2.1,-2.2,58.4,26.0,Windy
2023-05-03,San Antonio,16.8,-1.2,0.0,28.9,Windy
2023-05-03,San Diego,-1.3,-5.7,0.0,15.4,Cloudy
2023-05-03,Dallas,36.9,6.4,0.0,47.4,Cloudy
